id,genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
16OJaSoHprYI0EDgnNl3Dj,latin,0.191,0.737,284587,0.604,0.000464,0,0.223,-5.888,1,0.0239,95.03,4,0.482
6kdCN6gTWLcLxmLXoUcwuI,latin,0.0124,0.588,267600,0.72,0.017,9,0.27,-6.197,0,0.027,149.974,4,0.468
2j5dy9SzXdQ71Y2jgtiFAJ,latin,0.721,0.582,218996,0.743,1.0e-06,11,0.217,-2.26,1,0.0311,125.323,4,0.747
2KJnNfCzNIyBJl07Go0fV8,latin,0.0921,0.72,229360,0.802,0,1,0.694,-5.797,1,0.0582,124.043,4,0.716
1jlKdNbOA90rjnt88GJnwO,latin,0.159,0.748,234133,0.538,1.62e-06,0,0.167,-9.943,1,0.222,124.974,4,0.774
7iKSx0WjzCgYYaM7o1R5CV,latin,0.0131,0.676,205880,0.879,0,3,0.0596,-4.437,0,0.143,125.05,4,0.763
0w43hzUIIMeSzlCgCC41uX,latin,0.184,0.683,234480,0.886,3.37e-06,5,0.19,-4.568,1,0.0314,96.02,4,0.8
1OB7cLxxCWA8gbbfjFNNej,latin,0.2,0.454,283133,0.318,0,11,0.0644,-14.716,1,0.0316,135.981,4,0.389
3iHJm7dUroZYvbqrhobLZs,latin,0.473,0.739,229680,0.571,0.00685,9,0.226,-7.404,0,0.16,76.992,4,0.768
5zGUkWPODGQzPR0DooeRO2,latin,0.277,0.597,176196,0.914,0,1,0.0689,-4.525,1,0.123,198.029,4,0.894
3hVaK0zn3sVWWY8TvN1Te5,latin,0.0738,0.686,236413,0.868,0,0,0.287,-3.889,1,0.0504,125.768,4,0.57
76VYYaRC2np6iUbD2Ze2lD,latin,0.000819,0.539,238373,0.794,0,10,0.106,-7.638,1,0.0698,122.065,4,0.599
0yS3WAbqrdjr8o3XseOqUK,latin,0.103,0.601,292913,0.665,0,0,0.14,-7.052,0,0.0342,143.954,4,0.562
2hgzokI1dOZAxs5PUG0gBT,latin,0.241,0.702,231573,0.741,0,7,0.117,-8.111,1,0.0449,94.999,4,0.715
5EL8hqM8YQJHKKnzGdahly,latin,0.345,0.612,314867,0.446,0.000108,0,0.0583,-10.879,0,0.0305,82.899,4,0.213
2GJyBJWPmnM7pK961cB6iV,latin,0.0674,0.584,233040,0.73,0.00849,8,0.288,-5.095,1,0.0355,153.929,4,0.409
0UcoGDfyRvyd9xr0168ym9,latin,0.458,0.708,316960,0.691,0,3,0.0787,-10.279,1,0.129,111.876,4,0.638
4UGv3IQYXPj9oR2RMkarWy,latin,0.0275,0.49,262400,0.687,0,1,0.11,-5.595,1,0.0308,143.195,4,0.415
1pWzKqNEL3gLB31Ax7e4hf,latin,0.418,0.543,300389,0.547,0,9,0.159,-7.595,1,0.0684,83.861,4,0.313
73mHMjEAnw4UgF1MkVVlR4,latin,0.21,0.583,221800,0.678,0.000422,3,0.165,-7.082,1,0.0375,153.015,3,0.565
4q88IbAn47f7GCQIFhbYkL,latin,0.193,0.443,217400,0.784,0,6,0.0717,-4.433,0,0.0422,176.06,4,0.533
0mjwigpuvO4IAAMtoNoUyQ,latin,0.172,0.573,239707,0.667,0.000102,2,0.15,-6.612,0,0.0278,135.961,4,0.253
0FXE0aS5IZnQYR56Vwiv4v,latin,0.405,0.613,215560,0.517,0,7,0.118,-7.505,1,0.0543,76.117,4,0.117
2S0XH9R1BVZhbcy7j9yQbx,latin,0.368,0.601,187667,0.268,0,8,0.209,-12.11,1,0.0291,76.982,4,0.235
3lJwIAfeWtnNRbJXWbIHKD,latin,0.0303,0.593,229760,0.691,0,1,0.0899,-7.731,1,0.0303,90.013,4,0.317
3nDNXKBb5fRTuQXpeowWTT,latin,0.025,0.716,275213,0.791,0,11,0.0698,-3.841,0,0.0571,127.959,4,0.195
5nMaxJaGuy2AbPwzRtiI4G,latin,0.678,0.711,333840,0.723,1.34e-05,2,0.127,-4.474,1,0.0317,124.104,4,0.759
0vDEXNTX0qXVnI0hMp5m8u,latin,0.341,0.675,275547,0.754,1.72e-06,6,0.267,-5.961,0,0.0349,129.949,4,0.721
0V5Gq7CgjkJZDv8oumHYJJ,latin,0.298,0.514,223760,0.811,0,8,0.167,-6.223,1,0.0392,103.704,4,0.759
7DhYjNLksXZhbRQeheAums,latin,0.176,0.76,266160,0.773,0,9,0.1,-5.314,1,0.0675,102.789,4,0.887
650ucbNGGPC8CZvA0Y0D2A,latin,0.172,0.676,230267,0.48,0,0,0.366,-8.318,1,0.0299,123.811,4,0.346
1m9swo5q7yFc8SL8nAhATc,latin,0.0916,0.533,220547,0.706,0,11,0.0837,-5.753,1,0.0461,173.883,3,0.403
3tORVJDKoY6zLrskPvouaL,latin,0.0593,0.691,268680,0.876,0.00128,9,0.13,-3.914,0,0.052,122.109,4,0.576
02r3OWNv825qav8P7UKpES,latin,0.374,0.524,264866,0.673,0,11,0.0894,-4.229,1,0.0385,140.24,4,0.402
111kCd06pQ4MPUbOGFdmPT,latin,0.0181,0.424,287657,0.872,1.09e-06,2,0.259,-10.385,1,0.0597,116.384,4,0.653
5WeyQyCUJkqyY6m3KbBVOv,latin,0.27,0.686,232213,0.715,0,6,0.133,-6.413,0,0.0949,85.954,4,0.648
2ddRXsKI5dGKSMRc0B6VrC,latin,0.411,0.669,268133,0.719,0,8,0.0876,-7.035,0,0.0603,134.897,4,0.819
2bUX1i2Vucp5W0zclHC1Qb,latin,0.199,0.702,187947,0.892,0,10,0.201,-4.929,1,0.0845,128.027,4,0.635
3xGon93gcCARQ4VgYgoirk,latin,0.0119,0.591,297640,0.741,2.32e-05,11,0.144,-7.039,1,0.033,132.082,4,0.414
4U0wBFXkq5pnMVAZdNKpRf,latin,0.358,0.782,255008,0.886,0,8,0.245,-4.267,1,0.0918,123.943,4,0.944
6Fxn2ZdlXbKesbhxHbHa9p,latin,0.514,0.569,332093,0.644,6.66e-06,10,0.257,-8.286,1,0.0408,176.919,4,0.895
3LSRGvBWTdnUBJC32oBFnZ,latin,0.266,0.748,227800,0.718,0,4,0.241,-8.131,1,0.0612,100.001,4,0.628
3gKm2TjAkLUNpJC1WKOzjX,latin,0.159,0.607,304427,0.671,0.0038,3,0.117,-5.986,1,0.0344,150.001,4,0.673
3IS5IWZuDJJdqBJ9XVqpbh,latin,0.401,0.786,274160,0.912,0.00114,9,0.0475,-2.894,1,0.0567,128.896,4,0.857
2o7We8msB5T5Ef36OccIIP,latin,0.0753,0.525,225200,0.859,0,10,0.333,-2.774,1,0.0538,123.02,4,0.31
6Pur3hWy6Nzc27ilmsp5HA,latin,0.176,0.714,222227,0.735,0.000622,4,0.115,-7.125,0,0.0306,123.57,4,0.688
4KBegMBVyHsfC7fPOztTzV,mandopop,0.436,0.686,273960,0.48,0,9,0.0879,-7.59,0,0.0241,106.908,4,0.736
1lRH0NdToJuws1PGRDbetd,mandopop,0.219,0.667,220827,0.836,0,1,0.121,-6.386,0,0.0292,134.014,4,0.747
709KzfwT1nOcSzBkLmO9mV,mandopop,0.303,0.328,242440,0.32,0,5,0.259,-10.292,1,0.0378,147.99,4,0.187
3urnBBG508dpFajUKXxyjI,mandopop,0.133,0.571,276560,0.445,0,4,0.0728,-8.61,1,0.0259,136.038,4,0.156
0k4FG9l3OrxLt5NQU3uEkR,mandopop,0.0122,0.622,221720,0.874,1.8e-05,9,0.651,-5.639,0,0.0437,128.015,4,0.472
3z4leqkfSaXQPAyGwQruTe,mandopop,0.954,0.547,241000,0.343,0.00112,10,0.113,-10.475,0,0.0301,127.977,3,0.405
6vaDtpLtwuSY1H3KHWuRmB,mandopop,0.661,0.638,203200,0.646,0,4,0.105,-4.615,1,0.0315,135.98,4,0.209
5NHvltxm8MjJnOWrln5j0t,mandopop,0.531,0.633,313467,0.621,0,5,0.108,-7.153,1,0.0326,139.857,4,0.54
1sncTqfisarJOz9W3goLvk,mandopop,0.255,0.469,191253,0.696,0,4,0.285,-4.853,1,0.0549,139.686,4,0.0635
0doiPBTd9nPCnraNwAxfTC,mandopop,0.578,0.558,258616,0.465,0,6,0.151,-7.188,1,0.0293,123.926,4,0.249
0JfCjl7Fw75wlhdJL92OMD,mandopop,0.759,0.626,279792,0.561,0,1,0.0896,-6.013,1,0.0296,129.837,4,0.351
7n5q5KCdG2BHlfA92q60hA,mandopop,0.377,0.718,205464,0.619,0,4,0.0912,-8.5,1,0.0298,98.011,4,0.588
4HeWjizWpEOL0HfcB3rKWm,mandopop,0.574,0.618,266093,0.441,0,11,0.125,-7.473,1,0.0765,179.966,4,0.451
4lIlaqT1CjL7URcmwelHHS,mandopop,0.429,0.652,250379,0.536,0.000524,9,0.0981,-9.758,1,0.0317,140.065,4,0.367
05B8gt3dCepBPmGe7SPAUo,mandopop,0.45,0.639,194067,0.516,1.37e-05,9,0.112,-5.919,0,0.0395,143.944,4,0.765
4vRzn9h579C8OYHPMSMdZx,mandopop,0.698,0.474,238933,0.544,7.19e-05,4,0.104,-4.731,1,0.0312,95.72,4,0.288
4FCnzeuo6beoHAJOstdBBs,mandopop,0.062,0.545,287560,0.7,0,5,0.128,-4.603,0,0.0412,75.982,4,0.389
3AvJ1o5voZhHGD1vGKd72H,mandopop,0.822,0.591,259884,0.452,2.31e-05,5,0.128,-9.857,1,0.0337,150.015,4,0.461
0BWi9L33AZ8GwZnyzqAxM4,mandopop,0.578,0.548,286600,0.544,2.45e-05,11,0.109,-6.79,0,0.0276,77.981,3,0.211
6vFNIwohDRX7JOYkyKxmvL,mandopop,0.58,0.557,276853,0.871,0,9,0.445,-2.634,0,0.0648,117.883,4,0.411
4VWd4bTKrV3k49fOtckHX0,mandopop,0.574,0.363,264307,0.526,8.07e-06,7,0.0955,-7.659,1,0.046,129.973,4,0.21
6Yn0IxPFGxBvrZxCevJLxh,mandopop,0.133,0.594,230907,0.797,0,2,0.156,-4.26,1,0.0247,94.014,4,0.351
4HYGoFeUchIs1U35fUD7Uz,mandopop,0.106,0.655,190640,0.745,0,11,0.346,-4.047,0,0.027,103.965,4,0.797
6Gpf8gvw52XpJ2DXwFbxqZ,mandopop,0.62,0.552,230680,0.601,0,10,0.105,-1.805,1,0.0269,111.895,3,0.414
15hY6TlxkXeWJuWwjPzQDs,mandopop,0.229,0.551,263533,0.565,0,1,0.13,-6.396,1,0.0312,106.031,4,0.204
7Bm0F6v2GHNkYe5jVvVYKG,mandopop,0.644,0.516,272733,0.376,0,3,0.186,-7.407,1,0.0327,123.855,4,0.273
5VcMetxERtHvZXdcldVDBm,mandopop,0.169,0.444,275790,0.644,8.25e-05,0,0.697,-8.556,1,0.0362,149.666,4,0.18
5a9Kw27ErzjHDzvPcBgbtG,mandopop,0.772,0.637,272080,0.65,0.000805,11,0.0909,-11.916,1,0.0309,149.995,4,0.797
28JmPy08ZCmnWJqJSeaAjx,mandopop,0.138,0.552,200333,0.457,0,10,0.142,-5.862,0,0.0824,123.293,4,0.504
5ccYsTgLPwERj3UibnFQmO,mandopop,0.363,0.433,252933,0.531,0,0,0.12,-5.553,1,0.0321,133.943,4,0.232
14pcQx2jNHm5qIXKvt1wEH,mandopop,0.141,0.481,165973,0.436,0,8,0.0998,-11.769,1,0.0308,80.624,4,0.354
5ltVBLBmnFlWzfkme1Hb5V,mandopop,0.821,0.45,286407,0.42,0,5,0.683,-9.558,0,0.0994,127.73,4,0.254
46sjx0SbA5bAhfTZ4KLlup,mandopop,0.616,0.637,284467,0.401,1.51e-06,0,0.111,-8.431,1,0.026,90.07,4,0.672
6eAhv03faXneq3ipdg5yUX,mandopop,0.369,0.377,291200,0.567,0,8,0.855,-5.479,0,0.0505,132.033,4,0.143
6g69a5Dvw5OHOlsxmeIOz0,mandopop,0.775,0.671,368160,0.415,0,6,0.0474,-7.541,1,0.0279,142.944,3,0.123
17PLqPLJFL5AXEIr66hnYg,mandopop,0.42,0.66,311320,0.433,0.064,8,0.262,-10.694,0,0.0586,134.496,4,0.481
0bOFwvDCCLTThWzeckGjAG,mandopop,0.345,0.609,273467,0.672,0,7,0.116,-8.882,1,0.0321,95.965,4,0.715
0B0Fucu8MBBplFpRq7Ky0c,mandopop,0.312,0.362,333933,0.398,4.55e-05,2,0.185,-14.472,1,0.0437,143.586,4,0.209
0f8jsazj4r3l53gEMqObwj,mandopop,0.761,0.566,224107,0.325,0.00179,2,0.183,-12.368,1,0.031,124.053,4,0.271
66uji0j5VSDqao5WAvQ8K6,mandopop,0.544,0.523,341893,0.186,0,0,0.0758,-16.98,0,0.0344,112.475,4,0.163
6MzspMpXSIq7SCCNic87lt,mandopop,0.564,0.74,231093,0.484,0.00498,5,0.0805,-8.846,0,0.0348,139.982,4,0.961
4HKwR1eyZKJG5b6ukOUclh,mandopop,0.4,0.489,191813,0.44,0.00236,7,0.295,-8.787,1,0.0269,85.073,4,0.428
2TUIWkKrqp4EmzRoMlKnLj,mandopop,0.706,0.761,294307,0.431,0,7,0.058,-9.429,1,0.0327,117.654,4,0.611
5pDcRimjwSvO2QiUnLeV58,mandopop,0.639,0.488,255200,0.337,1.32e-06,11,0.193,-13.601,0,0.0316,139.929,4,0.274
4R2cC5aJmUXhshVnUhMnVG,mandopop,0.659,0.717,299333,0.439,0,9,0.114,-9.613,1,0.0278,94.277,4,0.372
6YqtVky5lrvmpTKIyVRZZx,mandopop,0.498,0.743,204058,0.567,0,4,0.119,-7.042,0,0.0488,120.053,4,0.515
1gV5G1tqf1wYPNsG8Vp0yB,mandopop,0.467,0.383,233813,0.3,0,7,0.101,-11.612,1,0.0318,119.112,3,0.243
02V1y485P72xMMkI2PbneD,mandopop,0.453,0.623,241160,0.63,0,6,0.0844,-6.36,0,0.0539,127.907,4,0.54
4xzvwimp2pYmgQoEH9wJer,mandopop,0.472,0.606,190680,0.613,0,4,0.363,-7.508,0,0.024,81.468,4,0.796
6YCwCnTpIVA6jmACMZBt0b,mandopop,0.225,0.442,214093,0.78,1.4e-06,2,0.8,-7.576,0,0.166,142.637,4,0.335
1znGxpojJSjxZZEWA5zWva,metal,0.00039,0.309,261813,0.919,0.000225,2,0.423,-3.131,1,0.0609,103.891,4,0.324
0XIvZ82aDF7JiSi3ZE320u,metal,0.00853,0.482,252493,0.601,0.000187,7,0.249,-12.846,1,0.0486,125.619,4,0.766
2SgbR6ttzoNlCRGQOKjrop,metal,0.00437,0.415,243533,0.908,0.0345,2,0.082,-9.701,1,0.0765,114.816,4,0.441
2WeSz9FLWE9RRIFDWtD5nc,metal,0.0175,0.285,250947,0.866,0.0575,4,0.541,-6.762,0,0.0674,162.307,4,0.642
2PoIKrT2WSEvJlJjlO6eKY,metal,0.0779,0.339,285067,0.632,0,0,0.128,-11.465,1,0.0321,180.29,4,0.668
5XcZRgJv3zMhTqCyESjQrF,metal,0.0481,0.3,269627,0.865,0.000211,2,0.124,-8.518,0,0.105,118.668,4,0.271
5CPXR6lDTvngxtmMZxnWmC,metal,0.000731,0.527,492306,0.966,0.0775,9,0.596,-6.836,1,0.0536,102.199,4,0.239
1yYr4D1KjhhyDD5bZIiFQy,metal,0.000211,0.477,302467,0.94,0.0518,9,0.346,-3.435,1,0.103,152.0,4,0.328
1t7VssS676p12e1GKx2Rgr,metal,2.84e-05,0.509,217400,0.936,0.464,8,0.254,-6.69,1,0.0686,95.001,4,0.445
0GyJA0Yn0CcqvHKzeKaVhw,metal,0.000272,0.495,311027,0.798,0.000922,7,0.234,-9.173,1,0.0387,132.007,4,0.456
21WIpZXepY9HA7NDwYiNaM,metal,9.11e-05,0.459,249853,0.966,0.017,2,0.217,-3.985,1,0.0758,175.069,4,0.365
7ExrWyU6vfeRaAXpjmRwgw,metal,0.000224,0.172,310027,0.943,0.000132,10,0.168,-4.377,0,0.107,165.144,5,0.161
7FbbCW8dAY78W1IZwzEWdb,metal,0.000465,0.473,569507,0.888,0.000928,3,0.382,-8.182,0,0.0783,119.039,4,0.218
5IO423fjmlTPPpZCtV6rhe,metal,0.00114,0.433,430533,0.98,3.76e-06,4,0.0791,-3.672,0,0.161,150.072,4,0.0801
2dU4FegjbgW5qkdrUdzogT,metal,0.00391,0.5,200427,0.842,0,0,0.196,-13.161,0,0.0518,131.337,4,0.168
2OO5518qOl3v44JZl0KEpC,metal,0.000153,0.277,285693,0.951,0.289,7,0.0774,-4.758,1,0.154,134.024,4,0.634
0YsugU0fORmrH2fNBvq4UD,metal,6.04e-05,0.335,249667,0.966,0.623,10,0.238,-6.255,0,0.0667,167.423,4,0.155
1e7BPslQ7QaH50dWAId3tb,metal,4.39e-06,0.388,241120,0.953,0.204,7,0.253,-4.12,1,0.127,199.942,4,0.448
2ZZo65CEkA83Q662zNebIP,metal,0.00682,0.169,327587,0.932,1.09e-06,9,0.317,-6.879,0,0.118,164.938,3,0.27
3sswspym5LLTgZTOS6FIsq,metal,0.000791,0.512,282147,0.922,0.000306,2,0.0654,-5.583,1,0.0587,144.956,4,0.693
76jaUC95i1VXRmgVHY9Lh3,metal,0.00444,0.269,347627,0.811,0,7,0.046,-3.691,0,0.0515,173.549,4,0.485
6lWFQo5NuR3y8Q6CHIRatA,metal,0.000849,0.302,275387,0.805,4.19e-06,6,0.151,-11.395,0,0.0967,112.766,4,0.588
52mxPsGKbfyElOA0FCtc0l,metal,6.4e-05,0.367,271160,0.961,0.00119,9,0.11,-3.186,0,0.0807,97.0,4,0.239
5HkvAtKEPDLmchWYmepqYB,metal,0.00478,0.358,357027,0.857,5.2e-05,4,0.0586,-12.569,0,0.0581,93.156,4,0.216
34LXW73avo8xz0NLiVuiow,metal,0.000531,0.427,301600,0.893,0.0484,10,0.253,-11.095,0,0.0626,102.331,4,0.228
2hnaHVvIBYqgfsoW4bZm8u,metal,0.101,0.218,244333,0.746,0.0162,1,0.0645,-10.441,1,0.0644,179.641,3,0.287
3naTFyzCzSGlfECdLk09eE,metal,5.93e-05,0.224,301960,0.987,0.563,0,0.323,-5.035,1,0.142,99.968,3,0.236
4fjWStUaP7aXdT0d3YxvPo,metal,0.000429,0.355,300173,0.963,0.000271,2,0.168,-11.561,1,0.055,106.532,4,0.154
2HxdTs17Szf8rmtJAcIjh9,metal,0.000307,0.499,247160,0.891,0,1,0.0986,-5.612,1,0.0522,84.933,4,0.312
4A8B8sZwjKH0bjveX5Z6QV,metal,0.0003,0.44,221800,0.955,0.0013,4,0.118,-3.54,0,0.0478,93.001,4,0.537
4mJmi9z3o1B6k2vry39Ufh,metal,0.0266,0.491,254387,0.972,0.00128,9,0.257,-3.125,1,0.0935,137.949,4,0.42
0hGeFT1lAyGIoUY7goNyQc,metal,8.41e-06,0.52,264253,0.975,0.0928,4,0.0831,-4.742,0,0.15,110.03,4,0.219
726h0Vj3qmYEDRvn9YCVez,metal,0.000379,0.429,266520,0.951,0.468,7,0.116,-4.971,1,0.0581,100.01,4,0.178
09jtIFItoNKnC86zlzBZ29,metal,0.00048,0.509,254840,0.796,0.46,2,0.161,-11.728,1,0.0359,143.664,4,0.641
09OnB8xeghs8FRnu4dJKmU,metal,6.97e-06,0.284,242627,0.892,0.00357,10,0.119,-4.326,0,0.0446,169.943,4,0.671
4xmRyCQburNQSWavcgvliH,metal,0.000102,0.355,187693,0.976,5.24e-05,1,0.374,-4.422,0,0.134,162.619,4,0.178
41DPdRpN14Xv8khpafNZmg,metal,1.13e-05,0.396,167800,0.983,0.531,2,0.24,-5.001,1,0.0591,99.29,4,0.461
21whloemotjEi7Uy7wV51E,metal,0.000122,0.295,208147,0.925,0.000377,11,0.444,-5.567,0,0.136,147.117,4,0.223
2uEmYkhrFnrEtBtoyUBpx6,metal,7.65e-06,0.453,284867,0.917,0.904,1,0.0732,-6.721,1,0.0751,96.063,4,0.497
5loUlW1w9F4kdP3c9pYRqb,metal,0.00267,0.441,238733,0.975,0.00212,2,0.0705,-4.872,1,0.239,101.99,4,0.0557
1ZgNrZlg2QBhzR7SNhEbZc,metal,0.000939,0.331,233373,0.923,0.0325,7,0.334,-4.234,0,0.0606,132.352,4,0.527
05D32GKHw2tVwzjXyOPd3E,metal,0.000109,0.516,256307,0.877,0.613,0,0.339,-4.453,1,0.0345,134.82,4,0.564
5oJLYixfGPZz39zvmS6DlR,metal,5.49e-05,0.336,320187,0.942,0.00269,10,0.0569,-4.806,1,0.0624,135.128,4,0.48
1G1DZ3MwfAmKf4BS8Y3kJq,metal,5.75e-06,0.406,307874,0.966,0.0238,2,0.158,-3.245,1,0.0499,94.997,4,0.3
7eep4uQ9mz4Z6WKRiB4aVq,metal,3.39e-05,0.312,275147,0.976,0.797,5,0.227,-6.15,1,0.116,185.041,4,0.199
2v9855tCBy97Qp4BmMZscS,metal,0.00131,0.529,323960,0.843,0.231,7,0.18,-11.934,0,0.0548,111.364,4,0.211
6RdycZ52UNkWC0gDo00TIF,metal,0.00138,0.337,262267,0.902,0.765,1,0.235,-4.937,1,0.0995,132.242,4,0.166
3Lao9WQ5YkN6P9YKE0ppVX,metal,3.61e-06,0.335,368840,0.992,0.315,9,0.143,-5.635,1,0.114,134.07,4,0.168
5iaay02hwJLw9D6QksFt3S,metal,0.000744,0.244,332053,0.943,2.67e-05,3,0.157,-4.208,1,0.156,174.333,4,0.542
1xbIEeTXgTNLIe5r5Cit4b,metal,3.07e-05,0.348,275976,0.909,1.52e-05,3,0.0361,-6.059,1,0.0655,89.464,4,0.256
5anCkDvJ17aznvK5TED5uo,metalcore,0.000376,0.585,304880,0.887,0.0518,3,0.132,-5.086,0,0.0362,118.035,4,0.717
1PInWkBARsxLyouDqa2GtF,metalcore,0.00272,0.235,227296,0.86,0.0969,4,0.388,-2.842,0,0.0561,127.788,4,0.332
42GP0xKtkolBnmqQRvSllO,metalcore,0.00717,0.44,374973,0.947,1.75e-06,11,0.0893,-5.254,1,0.109,153.995,4,0.156
5jZ1Z2GFTf2gwmFc3qiUxs,metalcore,0.00143,0.541,208693,0.904,0,7,0.193,-3.001,1,0.0435,98.122,4,0.508
3le4ECmJTUNXYLsGjQYSXi,metalcore,0.00395,0.376,229250,0.877,4.26e-05,7,0.16,-4.007,1,0.0554,74.954,4,0.189
7IiqF2tYiixnpBcFjkocjA,metalcore,0.000569,0.446,242593,0.761,0,3,0.182,-4.141,0,0.032,134.971,4,0.336
1Fu9o08qEKVEwzU8siVcig,metalcore,0.0261,0.503,187880,0.881,0,0,0.482,-4.502,0,0.0827,101.038,4,0.583
0gGZKCZKX3q59AxsTTp93y,metalcore,0.00118,0.394,195008,0.829,1.72e-05,1,0.166,-5.208,1,0.0378,170.019,4,0.497
0INUE1K7cEiE8VH63Rv5RJ,metalcore,0.000823,0.546,216427,0.971,2.11e-05,5,0.275,-2.661,0,0.0965,100.078,4,0.384
591vJuuep0gfPhx9p8WPD5,metalcore,0.000119,0.462,262432,0.974,6.91e-06,9,0.355,-4.228,0,0.0653,77.505,4,0.264
71U9X93wy4BQGyvmjFqApv,metalcore,9.62e-05,0.308,217533,0.924,0.00952,9,0.382,-3.921,0,0.0927,179.965,4,0.252
70SkWedrjKzDgKrqHZwAf4,metalcore,0.000296,0.493,252155,0.948,0,10,0.267,-4.18,0,0.0964,146.526,4,0.486
1yYr4D1KjhhyDD5bZIiFQy,metalcore,0.000211,0.477,302467,0.94,0.0518,9,0.346,-3.435,1,0.103,152.0,4,0.328
45rwuDhpMPYi84nsdv8Wif,metalcore,0.00783,0.388,331253,0.978,1.33e-05,1,0.613,-2.871,1,0.187,175.0,4,0.239
36AheSgFmpF0Chue69lh7J,metalcore,3.02e-06,0.408,205006,0.988,0.000553,11,0.283,-3.586,0,0.0964,92.13,4,0.362
50UgItXV5TFMT4Adx8Msrd,metalcore,9.24e-05,0.45,213867,0.986,0,7,0.183,-3.544,1,0.144,141.998,4,0.303
48H6uWuBYeeZUiXwb5f69K,metalcore,0.000442,0.421,261240,0.935,0.000212,8,0.1,-5.153,0,0.0697,165.02,4,0.451
5AyPglMtkuEJkVKUHPuqnj,metalcore,0.000394,0.28,218893,0.969,0,11,0.496,-1.663,0,0.122,111.622,1,0.27
35NvGV3iB5OkLRJHa4wKot,metalcore,0.0037,0.347,241227,0.983,0,2,0.177,-4.762,1,0.205,136.404,4,0.16
3WsgkhWH001sMkbZVcjreS,metalcore,0.000687,0.433,193107,0.985,0,4,0.403,-3.358,0,0.242,100.223,4,0.325
4s85V8jg9bOfylFEaVLyqS,metalcore,7.03e-06,0.292,183893,0.902,8.02e-06,9,0.375,-7.353,1,0.0692,93.101,4,0.281
21WIpZXepY9HA7NDwYiNaM,metalcore,9.11e-05,0.459,249853,0.966,0.017,2,0.217,-3.985,1,0.0758,175.069,4,0.365
7hNbQtbn3lNPfippcUtMUy,metalcore,0.00015,0.272,332800,0.985,3.64e-06,3,0.34,-4.423,0,0.163,128.544,4,0.207
2XxVUcAvY5WvuVPQqLERXr,metalcore,0.0186,0.542,204160,0.935,0,7,0.239,-2.735,0,0.0895,128.095,4,0.525
56C7rBk3rrZ0bsm029Esw0,metalcore,0.000225,0.246,260227,0.802,0.253,1,0.142,-6.207,1,0.0627,180.293,3,0.195
2R7NZc76Tao3NZqvbjxc2V,metalcore,8.06e-05,0.301,165827,0.996,2.44e-06,1,0.378,-2.529,0,0.243,105.002,4,0.145
3Q3cy31OBjPkh2ABnHANtr,metalcore,1.45e-05,0.354,152729,0.989,7.89e-05,10,0.47,-2.632,0,0.179,187.765,4,0.319
35eSAkuHzUaZBje8iYPyv7,metalcore,0.000347,0.281,264320,0.941,0,5,0.118,-4.599,1,0.153,174.961,4,0.215
425qQ4KCGz3oE9ag0JbhRU,metalcore,0.00103,0.282,340280,0.842,2.99e-05,10,0.0872,-6.737,0,0.0641,129.952,3,0.342
5IO423fjmlTPPpZCtV6rhe,metalcore,0.00114,0.433,430533,0.98,3.76e-06,4,0.0791,-3.672,0,0.161,150.072,4,0.0801
3CG2fXTfGM5XqfoaSboPYF,metalcore,0.0012,0.346,207427,0.955,1.39e-05,5,0.266,-3.777,0,0.207,169.667,4,0.174
6P46oNN6QyuBXJOX76ijEt,metalcore,0.000574,0.368,275227,0.943,0.00289,11,0.4,-5.102,0,0.072,137.941,4,0.424
58Cy98y0guUcK3Sn6GaiUk,metalcore,0.000136,0.327,224333,0.983,0.274,11,0.0602,-2.144,1,0.16,101.938,4,0.0875
1TTOAw90zzNWKnUgzzcvZW,metalcore,0.000817,0.54,192213,0.959,0,8,0.376,-3.775,1,0.0452,131.83,4,0.486
4NPwG8bMFoBPqCKUi02e7I,metalcore,3.48e-06,0.488,207453,0.98,0.148,0,0.25,-3.205,1,0.0449,140.045,4,0.533
4pVmA9mRD6FYrVQYhi8lEF,metalcore,6.98e-05,0.439,230400,0.942,0.153,2,0.302,-11.088,0,0.107,108.095,4,0.312
3RPJstcGqIqyTxFU2OArl9,metalcore,0.000102,0.427,311067,0.887,7.96e-05,6,0.357,-2.419,0,0.0537,101.011,4,0.341
724KUxT2AqRteWU7WSKV47,metalcore,0.000391,0.297,199333,0.998,0,10,0.508,-2.851,1,0.338,182.955,4,0.0383
1bS5mbtzxAZ3fh8LYshmN6,metalcore,2.18e-06,0.133,228920,0.957,0.0897,7,0.365,-4.391,1,0.147,80.095,4,0.108
6YdznQRWvWTAHGv5hDGkA8,metalcore,5.62e-05,0.283,268880,0.948,0,2,0.0528,-4.683,0,0.114,144.946,4,0.137
0Ps4eeRa25yDM1PBA4NyuG,metalcore,3.15e-05,0.328,171854,0.981,0.426,1,0.345,-3.519,1,0.158,120.257,4,0.421
3cdy3GBpBLSo9CogvaXLN6,metalcore,0.000538,0.381,185790,0.903,9.57e-06,1,0.344,-3.883,1,0.0758,126.532,4,0.47
3j2nVwTxtOcnt5sEbUntMf,metalcore,0.000104,0.472,203947,0.96,8.27e-05,1,0.264,-2.386,1,0.0835,169.926,4,0.74
